Run   Combination (x1,x2,x3,...)                                                       R_c_ass (AC)              Porosity_ass (AC)         eval (f)                  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2152  (2,2,5,2,2,1,2,2,16,7400)                                                        7.421906                  0.736858                  6.685049                 
2153  (2,2,5,2,2,2,2,4,18,9550)                                                        6.882365                  0.716518                  6.165847                 
2154  (2,2,5,2,2,3,1,2,38,11150)                                                       6.532358                  0.698536                  5.833822                 
2155  (2,2,5,2,2,3,2,2,12,7550)                                                        7.377845                  0.736029                  6.641816                 
2156  (2,2,5,3,2,1,3,2,22,11500)                                                       6.460704                  0.694750                  5.765954                 
2157  (2,2,5,3,2,3,2,2,13,7450)                                                        7.407185                  0.736580                  6.670605                 
2158  (2,2,5,3,3,2,2,3,3,6100)                                                         7.814606                  0.744763                  7.069843                 
2159  (2,3,1,1,3,2,1,4,16,11350)                                                       9.857287                  0.645138                  9.212149                 
2160  (2,3,1,2,2,3,3,2,10,6700)                                                        11.409419                 0.684037                  10.725382                
2161  (2,3,1,3,2,2,2,1,39,10400)                                                       10.145783                 0.654895                  9.490888                 
2162  (2,3,2,1,2,3,3,1,35,4000)                                                        12.116607                 0.702095                  11.414512                
2163  (2,3,2,2,1,1,1,1,25,4850)                                                        11.787931                 0.693467                  11.094464                
2164  (2,3,2,2,2,1,2,4,18,1450)                                                        13.102370                 0.732064                  12.370306                
2165  (2,3,2,2,2,1,3,2,14,5700)                                                        11.453681                 0.685117                  10.768564                
2166  (2,3,2,2,2,1,3,3,12,6750)                                                        11.066720                 0.675833                  10.390888                
2167  (2,3,2,2,2,3,2,2,12,8600)                                                        10.428580                 0.661089                  9.767490                 
2168  (2,3,2,2,3,1,2,1,13,5950)                                                        11.372868                 0.683149                  10.689720                
2169  (2,3,2,2,3,1,3,2,18,8500)                                                        10.461384                 0.661828                  9.799556                 
2170  (2,3,2,2,3,2,2,4,21,6050)                                                        11.323981                 0.681966                  10.642015                
2171  (2,3,2,2,3,3,1,1,18,11550)                                                       9.605537                  0.634605                  8.970931                 
2172  (2,3,2,2,3,3,1,3,46,9100)                                                        10.268007                 0.657557                  9.610450                 
2173  (2,3,2,3,1,3,2,2,19,10700)                                                       9.804145                  0.642898                  9.161248                 
2174  (2,3,2,3,2,2,2,2,9,5650)                                                         11.472541                 0.685579                  10.786962                
2175  (2,3,2,3,2,2,2,2,10,3350)                                                        12.364206                 0.708949                  11.655256                
2176  (2,3,3,1,3,1,2,2,34,6850)                                                        12.222221                 0.704977                  11.517244                
2177  (2,3,3,2,2,3,3,2,4,7550)                                                         12.014512                 0.699363                  11.315149                
2178  (2,3,3,2,3,2,2,2,28,4750)                                                        12.782094                 0.721438                  12.060656                
2179  (2,3,3,3,1,1,1,2,29,3950)                                                        12.965532                 0.727390                  12.238142                
2180  (2,3,3,3,1,1,2,2,35,9500)                                                        11.403870                 0.683902                  10.719968                
2181  (2,3,3,3,3,2,2,3,19,5700)                                                        12.541538                 0.714090                  11.827448                
2182  (2,3,4,1,1,3,1,1,38,5800)                                                        12.438408                 0.711074                  11.727334                
2183  (2,3,4,1,2,2,2,3,15,10150)                                                       11.160537                 0.678054                  10.482483                
2184  (2,3,4,2,2,1,2,3,10,10250)                                                       11.129920                 0.677327                  10.452593                
2185  (2,3,4,2,2,2,3,2,38,9150)                                                        11.466881                 0.685440                  10.781441                
2186  (2,3,4,2,3,1,2,2,27,6050)                                                        12.378049                 0.709343                  11.668706                
2187  (2,3,4,2,3,2,2,1,33,8600)                                                        11.633265                 0.689558                  10.943707                
2188  (2,3,4,3,3,3,2,3,7,3650)                                                         12.976178                 0.727746                  12.248432                
2189  (2,3,5,2,1,2,2,3,41,11750)                                                       9.698710                  0.638481                  9.060229                 
2190  (2,3,5,2,2,3,2,1,46,7250)                                                        11.134865                 0.677444                  10.457421                
2191  (2,4,1,1,3,3,2,4,36,8350)                                                        8.832268                  0.593514                  8.238754                 
2192  (2,4,1,2,1,3,3,2,22,7050)                                                        9.269658                  0.601703                  8.667954                 
2193  (2,4,1,2,2,1,3,3,19,9650)                                                        8.427905                  0.586297                  7.841608                 
2194  (2,4,1,2,2,3,3,2,22,11450)                                                       7.935061                  0.577591                  7.357470                 
2195  (2,4,1,3,1,1,2,1,3,5050)                                                         10.001217                 0.617187                  9.384030                 
2196  (2,4,2,1,2,1,2,4,14,2400)                                                        10.712236                 0.636522                  10.075714                
2197  (2,4,2,1,2,2,3,4,5,10150)                                                        8.042705                  0.579508                  7.463197                 
2198  (2,4,2,1,3,1,3,2,17,9450)                                                        8.230055                  0.582814                  7.647240                 
2199  (2,4,2,2,2,1,2,2,49,5450)                                                        9.536618                  0.607026                  8.929592                 
2200  (2,4,2,2,2,2,2,3,34,9600)                                                        8.189099                  0.582093                  7.607006                 
2201  (2,4,2,2,2,3,1,3,20,5650)                                                        9.463769                  0.605543                  8.858226                 
2202  (2,4,2,2,3,2,3,1,35,4050)                                                        10.074404                 0.618925                  9.455480                 
2203  (2,4,2,3,2,2,1,2,4,10150)                                                        8.040861                  0.579475                  7.461386                 
2204  (2,4,2,3,2,2,3,2,40,850)                                                         11.290113                 0.659619                  10.630494                
2205  (2,4,3,1,2,2,2,2,40,7800)                                                        9.850927                  0.613749                  9.237178                 
2206  (2,4,3,2,1,1,2,2,11,9950)                                                        9.173051                  0.599846                  8.573205                 
2207  (2,4,3,2,2,2,2,2,1,1400)                                                         11.401474                 0.665701                  10.735773                
2208  (2,4,3,2,2,2,2,4,6,8900)                                                         9.503121                  0.606341                  8.896779                 
2209  (2,4,3,3,2,1,2,1,31,10250)                                                       9.088216                  0.598240                  8.489976                 
2210  (2,4,4,1,2,2,2,3,2,7700)                                                         9.808607                  0.612810                  9.195797                 
2211  (2,4,4,2,2,2,2,1,16,11100)                                                       8.788713                  0.592725                  8.195988                 
2212  (2,4,4,3,2,3,1,4,28,11300)                                                       8.719048                  0.591470                  8.127578                 
2213  (2,4,4,3,3,2,2,3,27,6750)                                                        10.100260                 0.619549                  9.480711                 
2214  (2,4,5,1,3,2,3,1,38,3350)                                                        10.545041                 0.631381                  9.913659                 
2215  (2,4,5,3,3,2,2,3,23,7100)                                                        9.170909                  0.599805                  8.571104                 
2216  (2,5,1,1,2,3,3,2,43,9350)                                                        9.250260                  0.729128                  8.521132                 
2217  (2,5,1,2,2,3,2,2,32,10800)                                                       8.817143                  0.710799                  8.106344                 
2218  (2,5,1,3,3,3,2,3,20,6250)                                                        10.233531                 0.769317                  9.464214                 
2219  (2,5,2,1,2,3,2,1,24,9550)                                                        8.987892                  0.718025                  8.269867                 
2220  (2,5,2,2,1,2,2,1,20,10400)                                                       8.757732                  0.708274                  8.049458                 
2221  (2,5,3,3,2,2,2,2,33,9750)                                                        10.064662                 0.764680                  9.299982                 
2222  (2,5,4,2,2,2,3,3,8,9750)                                                         10.051472                 0.764232                  9.287240                 
2223  (2,5,4,3,2,2,3,4,20,11950)                                                       9.535724                  0.741406                  8.794319                 
2224  (2,5,5,2,2,1,2,2,16,3150)                                                        11.219039                 0.795203                  10.423836                
2225  (3,1,1,2,2,2,1,4,36,9350)                                                        9.252045                  0.769044                  8.483001                 
2226  (3,1,1,2,3,1,2,4,7,2550)                                                         11.403626                 0.840394                  10.563232                
2227  (3,1,1,2,3,3,2,3,20,4450)                                                        10.802433                 0.826415                  9.976018                 
2228  (3,1,1,3,3,3,1,4,38,7800)                                                        9.732555                  0.790904                  8.941651                 
2229  (3,1,2,1,2,1,2,3,28,5600)                                                        10.119201                 0.809644                  9.309557                 
2230  (3,1,2,1,2,2,3,3,41,9150)                                                        9.112873                  0.762813                  8.350060                 
2231  (3,1,2,2,2,2,2,2,9,9400)                                                         9.043060                  0.759685                  8.283375                 
2232  (3,1,2,2,2,2,2,2,17,7100)                                                        9.696603                  0.789222                  8.907381                 
2233  (3,1,2,3,2,2,2,4,31,2850)                                                        11.071164                 0.832509                  10.238655                
2234  (3,1,3,1,1,3,2,2,29,11150)                                                       9.725692                  0.790582                  8.935110                 
2235  (3,1,3,2,2,2,1,2,17,10200)                                                       9.958996                  0.801899                  9.157096                 
2236  (3,1,3,2,2,2,2,2,26,6400)                                                        10.932333                 0.829324                  10.103008                
2237  (3,1,3,2,2,2,2,3,49,9300)                                                        10.160928                 0.811409                  9.349519                 
2238  (3,1,3,2,2,3,3,1,24,7500)                                                        10.641026                 0.822943                  9.818083                 
2239  (3,1,3,3,3,3,3,3,26,10500)                                                       9.888359                  0.798394                  9.089965                 
2240  (3,1,4,2,2,3,2,1,38,1150)                                                        11.882428                 0.852478                  11.029950                
2241  (3,1,4,3,2,3,2,2,27,4000)                                                        11.400636                 0.840322                  10.560315                
2242  (3,1,5,3,1,2,2,1,13,8850)                                                        9.372197                  0.774435                  8.597762                 
2243  (3,2,1,2,2,1,3,2,32,6450)                                                        7.777755                  0.744002                  7.033752                 
2244  (3,2,1,2,2,2,3,3,11,7250)                                                        7.536757                  0.739085                  6.797672                 
2245  (3,2,1,2,2,3,3,1,5,6950)                                                         7.636174                  0.741092                  6.895082                 
2246  (3,2,1,2,3,2,1,3,45,8300)                                                        7.232802                  0.732900                  6.499903                 
2247  (3,2,1,2,3,2,2,3,4,6900)                                                         7.641680                  0.741204                  6.900476                 
2248  (3,2,1,3,1,2,2,2,30,7650)                                                        7.417818                  0.736781                  6.681037                 
2249  (3,2,1,3,3,1,1,4,49,7650)                                                        7.418791                  0.736799                  6.681992                 
2250  (3,2,2,1,1,2,1,2,27,5950)                                                        7.673994                  0.741866                  6.932128                 
2251  (3,2,2,1,1,2,2,3,36,8250)                                                        7.028621                  0.724146                  6.304475                 
2252  (3,2,2,1,2,2,2,3,34,4500)                                                        8.144072                  0.751557                  7.392516                 
2253  (3,2,2,1,2,3,2,2,35,7700)                                                        7.160233                  0.730447                  6.429786                 
2254  (3,2,2,1,2,3,2,3,28,8800)                                                        6.902158                  0.717538                  6.184619                 
2255  (3,2,2,2,1,2,2,3,4,4750)                                                         8.060821                  0.749843                  7.310978                 
2256  (3,2,2,2,2,1,2,4,22,6450)                                                        7.520755                  0.738768                  6.781988                 
2257  (3,2,2,2,2,2,1,4,38,5850)                                                        7.706209                  0.742528                  6.963681                 
2258  (3,2,2,2,2,2,2,2,36,9000)                                                        6.856352                  0.715181                  6.141171                 
2259  (3,2,2,2,2,3,2,1,27,2400)                                                        8.881014                  0.766769                  8.114246                 
2260  (3,2,2,2,2,3,2,1,32,8300)                                                        7.026460                  0.724033                  6.302428                 
2261  (3,2,2,2,3,1,3,4,48,11500)                                                       6.336569                  0.688019                  5.648551                 
2262  (3,2,2,2,3,3,2,1,30,5400)                                                        7.856805                  0.745635                  7.111170                 
2263  (3,2,2,3,1,1,1,1,41,7700)                                                        7.170321                  0.730842                  6.439479                 
2264  (3,2,2,3,1,1,2,3,15,6200)                                                        7.596832                  0.740291                  6.856541                 
2265  (3,2,2,3,1,2,2,2,26,10750)                                                       6.481121                  0.695835                  5.785286                 
2266  (3,2,2,3,2,1,1,2,9,11100)                                                        6.411937                  0.692134                  5.719802                 
2267  (3,2,2,3,2,3,2,3,37,6300)                                                        7.566043                  0.739670                  6.826373                 
2268  (3,2,3,1,1,1,3,1,38,10200)                                                       7.437064                  0.737145                  6.699919                 
2269  (3,2,3,1,1,2,1,2,6,6350)                                                         8.409719                  0.757020                  7.652699                 
2270  (3,2,3,1,2,1,2,2,5,6150)                                                         8.459197                  0.758038                  7.701159                 
2271  (3,2,3,1,2,2,2,1,36,11000)                                                       7.238450                  0.733055                  6.505395                 
2272  (3,2,3,1,2,2,3,2,37,8250)                                                        7.929534                  0.747136                  7.182398                 
2273  (3,2,3,1,3,2,2,2,38,6650)                                                        8.335024                  0.755484                  7.579540                 
2274  (3,2,3,1,3,3,2,2,17,2350)                                                        9.322783                  0.776095                  8.546688                 
2275  (3,2,3,2,1,2,1,4,28,11650)                                                       7.097818                  0.727662                  6.370156                 
2276  (3,2,3,2,2,1,1,3,21,3300)                                                        9.123102                  0.771848                  8.351254                 
2277  (3,2,3,2,2,1,1,3,40,10850)                                                       7.266409                  0.733763                  6.532646                 
2278  (3,2,3,2,2,1,3,1,10,7650)                                                        8.084256                  0.750325                  7.333931                 
2279  (3,2,3,2,2,2,1,1,21,10700)                                                       7.310381                  0.734725                  6.575656                 
2280  (3,2,3,2,2,2,1,2,26,2900)                                                        9.208747                  0.773662                  8.435085                 
2281  (3,2,3,2,2,2,3,2,11,10650)                                                       7.315238                  0.734823                  6.580415                 
2282  (3,2,3,2,2,2,3,2,30,5000)                                                        8.737455                  0.763784                  7.973670                 
2283  (3,2,3,2,2,2,3,3,22,6000)                                                        8.496129                  0.758799                  7.737330                 
2284  (3,2,3,2,2,2,3,4,30,1200)                                                        9.547325                  0.780950                  8.766375                 
2285  (3,2,3,2,3,1,3,4,28,10300)                                                       7.405220                  0.736543                  6.668677                 
2286  (3,2,3,2,3,2,2,2,33,7950)                                                        8.006133                  0.748716                  7.257417                 
2287  (3,2,3,3,1,2,2,4,32,1050)                                                        9.575261                  0.781561                  8.793700                 
2288  (3,2,3,3,1,2,3,4,44,2850)                                                        9.219015                  0.773881                  8.445135                 
2289  (3,2,3,3,2,2,3,1,38,11300)                                                       7.173075                  0.730946                  6.442128                 
2290  (3,2,3,3,2,2,3,3,16,5900)                                                        8.520635                  0.759304                  7.761331                 
2291  (3,2,3,3,3,1,1,2,35,9950)                                                        7.494522                  0.738252                  6.756270                 
2292  (3,2,4,1,2,1,1,3,7,4500)                                                         8.796321                  0.765006                  8.031315                 
2293  (3,2,4,1,2,2,2,1,37,10100)                                                       7.414463                  0.736717                  6.677745                 
2294  (3,2,4,1,2,2,2,4,23,5950)                                                        8.443694                  0.757719                  7.685974                 
2295  (3,2,4,1,3,1,2,4,6,7000)                                                         8.182109                  0.752339                  7.429770                 
2296  (3,2,4,1,3,1,3,2,44,1300)                                                        9.508032                  0.780094                  8.727938                 
2297  (3,2,4,1,3,2,2,3,24,9050)                                                        7.668463                  0.741752                  6.926710                 
2298  (3,2,4,2,1,1,2,2,28,11650)                                                       7.072889                  0.726427                  6.346462                 
2299  (3,2,4,2,1,1,2,3,7,8200)                                                         7.880959                  0.746133                  7.134825                 
2300  (3,2,4,2,1,3,2,2,43,11200)                                                       7.155034                  0.730237                  6.424797                 
2301  (3,2,4,2,2,1,2,2,40,8000)                                                        7.930941                  0.747165                  7.183776                 
2302  (3,2,4,2,2,1,2,3,29,4950)                                                        8.688351                  0.762767                  7.925583                 
2303  (3,2,4,2,2,2,2,4,14,7000)                                                        8.182147                  0.752340                  7.429807                 
2304  (3,2,4,2,2,2,3,2,41,5300)                                                        8.603361                  0.761010                  7.842350                 
2305  (3,2,4,2,2,2,3,4,30,7300)                                                        8.106976                  0.750793                  7.356183                 
2306  (3,2,4,2,2,3,1,2,16,8450)                                                        7.818136                  0.744836                  7.073300                 
2307  (3,2,4,2,2,3,1,4,45,4900)                                                        8.700413                  0.763017                  7.937396                 
2308  (3,2,4,2,2,3,2,1,36,7150)                                                        8.147130                  0.751619                  7.395510                 
2309  (3,2,4,2,2,3,2,4,39,7750)                                                        7.994082                  0.748468                  7.245615                 
2310  (3,2,4,3,1,1,3,4,2,9450)                                                         7.569190                  0.739734                  6.829456                 
2311  (3,2,4,3,2,2,2,1,22,700)                                                         9.627206                  0.782701                  8.844505                 
2312  (3,2,4,3,2,2,3,1,18,3900)                                                        8.936645                  0.767930                  8.168715                 
2313  (3,2,4,3,3,2,2,1,27,5950)                                                        8.444554                  0.757737                  7.686817                 
2314  (3,2,4,3,3,2,2,3,3,9450)                                                         7.568765                  0.739725                  6.829040                 
2315  (3,2,5,1,2,1,1,1,22,5550)                                                        7.993863                  0.748463                  7.245400                 
2316  (3,2,5,1,2,2,1,3,34,11100)                                                       6.543145                  0.699101                  5.844043                 
2317  (3,2,5,1,2,3,2,4,12,10850)                                                       6.596293                  0.701868                  5.894425                 
2318  (3,2,5,2,2,1,2,1,34,10600)                                                       6.658130                  0.705056                  5.953073                 
2319  (3,2,5,2,2,2,2,2,32,10150)                                                       6.747082                  0.709604                  6.037478                 
2320  (3,2,5,2,2,2,2,4,46,8500)                                                        7.123365                  0.728866                  6.394499                 
2321  (3,2,5,3,2,1,2,3,37,10850)                                                       6.595704                  0.701837                  5.893867                 
2322  (3,3,1,2,1,1,1,4,45,10150)                                                       10.211375                 0.656340                  9.555034                 
2323  (3,3,1,2,2,2,3,1,35,8850)                                                        10.652401                 0.666187                  9.986213                 
2324  (3,3,1,3,2,3,2,2,10,9450)                                                        10.437319                 0.661286                  9.776034                 
2325  (3,3,2,1,1,2,2,3,12,6800)                                                        11.048691                 0.675408                  10.373283                
2326  (3,3,2,1,2,2,1,3,20,11000)                                                       9.726520                  0.639641                  9.086879                 
2327  (3,3,2,2,2,2,1,3,34,11000)                                                       9.726495                  0.639640                  9.086855                 
2328  (3,3,2,2,2,2,2,2,27,10150)                                                       9.952276                  0.649032                  9.303244                 
2329  (3,3,2,2,2,2,2,2,43,2750)                                                        12.599957                 0.715832                  11.884125                
2330  (3,3,2,2,2,3,1,2,22,2200)                                                        12.814608                 0.722469                  12.092139                
2331  (3,3,2,3,2,2,3,4,28,8100)                                                        10.596256                 0.664898                  9.931358                 
2332  (3,3,2,3,2,3,2,4,7,4750)                                                         11.817673                 0.694229                  11.123444                
2333  (3,3,3,2,1,1,1,3,11,7050)                                                        12.163404                 0.703364                  11.460039                
2334  (3,3,3,2,1,3,2,1,44,11450)                                                       10.787577                 0.669309                  10.118268                
2335  (3,3,3,2,2,3,1,4,4,6350)                                                         12.363464                 0.708928                  11.654536                
2336  (3,3,3,2,3,2,2,2,44,6150)                                                        12.420374                 0.710555                  11.709820                
2337  (3,3,3,3,1,2,2,1,28,6100)                                                        12.424756                 0.710681                  11.714075                
2338  (3,3,3,3,2,2,2,4,20,7300)                                                        12.089022                 0.701352                  11.387670                
2339  (3,3,3,3,3,3,1,1,10,8850)                                                        11.608283                 0.688934                  10.919349                
2340  (3,3,4,1,2,2,2,2,20,3550)                                                        12.998685                 0.728503                  12.270183                
2341  (3,3,4,2,1,2,2,4,42,7700)                                                        11.904834                 0.696482                  11.208352                
2342  (3,3,4,2,2,1,2,3,20,7950)                                                        11.830540                 0.694560                  11.135980                
2343  (3,3,4,2,2,2,1,2,30,3550)                                                        12.998694                 0.728503                  12.270192                
2344  (3,3,4,2,2,2,2,2,16,4550)                                                        12.767058                 0.720964                  12.046093                
2345  (3,3,4,2,2,3,1,2,9,1950)                                                         13.318338                 0.739932                  12.578407                
2346  (3,3,4,2,3,1,2,1,30,4850)                                                        12.684764                 0.718408                  11.966357                
2347  (3,3,4,2,3,2,2,3,29,2300)                                                        13.253601                 0.737504                  12.516097                
2348  (3,3,4,3,1,1,2,1,25,7150)                                                        12.061465                 0.700613                  11.360852                
2349  (3,3,4,3,2,2,1,2,39,4450)                                                        12.791303                 0.721729                  12.069574                
2350  (3,3,4,3,3,3,2,3,2,9300)                                                         11.420659                 0.684311                  10.736348                
2351  (3,3,5,1,3,2,2,4,1,4450)                                                         12.165863                 0.703431                  11.462432                
2352  (3,3,5,2,1,3,2,2,16,8050)                                                        10.838445                 0.670490                  10.167956                
2353  (3,3,5,2,2,2,1,3,9,5500)                                                         11.770069                 0.693011                  11.077058                
2354  (3,3,5,3,2,2,1,3,33,10550)                                                       10.025075                 0.651645                  9.373430                 
2355  (3,3,5,3,2,3,2,2,25,8700)                                                        10.615118                 0.665331                  9.949787                 
2356  (3,4,1,1,3,1,1,1,14,11950)                                                       7.828491                  0.575672                  7.252819                 
2357  (3,4,1,2,1,1,3,3,8,10500)                                                        8.185437                  0.582029                  7.603408                 
2358  (3,4,1,3,2,2,2,2,41,7050)                                                        9.269650                  0.601703                  8.667947                 
2359  (3,4,1,3,3,1,2,2,6,6450)                                                         9.481969                  0.605911                  8.876058                 
2360  (3,4,2,1,2,3,1,2,24,7100)                                                        8.954583                  0.595752                  8.358831                 
2361  (3,4,2,1,3,3,1,3,25,7500)                                                        8.822657                  0.593340                  8.229317                 
2362  (3,4,2,2,2,1,3,2,21,1250)                                                        11.147831                 0.652855                  10.494976                
2363  (3,4,2,2,2,2,2,1,32,200)                                                         11.503286                 0.672094                  10.831192                
2364  (3,4,2,2,2,2,2,2,23,11750)                                                       7.656622                  0.572506                  7.084116                 
2365  (3,4,2,2,2,2,2,3,24,9700)                                                        8.161681                  0.581610                  7.580070                 
2366  (3,4,2,2,2,3,1,3,42,8850)                                                        8.402939                  0.585857                  7.817082                 
2367  (3,4,2,3,2,1,2,1,29,2800)                                                        10.560088                 0.631825                  9.928262                 
2368  (3,4,2,3,2,3,2,3,35,9300)                                                        8.272929                  0.583569                  7.689360                 
2369  (3,4,2,3,3,1,2,2,32,11200)                                                       7.780893                  0.574805                  7.206088                 
2370  (3,4,2,3,3,1,2,4,24,11900)                                                       7.625845                  0.571927                  7.053919                 
2371  (3,4,2,3,3,2,2,3,31,11250)                                                       7.769969                  0.574605                  7.195364                 
2372  (3,4,3,2,2,2,2,3,43,11450)                                                       8.719501                  0.591478                  8.128023                 
2373  (3,4,3,2,3,1,2,1,37,9350)                                                        9.365548                  0.603581                  8.761967                 
2374  (3,4,3,2,3,3,2,2,49,8600)                                                        9.597936                  0.608295                  8.989641                 
2375  (3,4,3,2,3,3,2,3,34,3550)                                                        11.026299                 0.647746                  10.378552                
2376  (3,4,3,3,3,2,3,4,32,8950)                                                        9.487412                  0.606022                  8.881390                 
2377  (3,4,3,3,3,3,2,3,32,2200)                                                        11.281615                 0.659186                  10.622428                
2378  (3,4,4,1,1,3,2,2,22,7000)                                                        10.024290                 0.617730                  9.406560                 
2379  (3,4,4,1,2,2,2,1,13,10850)                                                       8.860553                  0.594029                  8.266524                 
2380  (3,4,4,1,2,2,2,2,8,7350)                                                         9.916897                  0.615238                  9.301659                 
2381  (3,4,4,2,2,1,1,1,8,10400)                                                        8.991716                  0.596439                  8.395278                 
2382  (3,4,4,2,2,2,2,3,24,5850)                                                        10.367703                 0.626388                  9.741316                 
2383  (3,4,4,2,2,3,2,2,41,9300)                                                        9.313575                  0.602559                  8.711016                 
2384  (3,4,4,2,3,3,1,2,21,11800)                                                       8.576297                  0.588922                  7.987376                 
2385  (3,4,4,3,2,2,2,3,48,5300)                                                        10.524478                 0.630780                  9.893697                 
2386  (3,4,4,3,3,3,2,4,38,5200)                                                        10.551935                 0.631584                  9.920350                 
2387  (3,4,5,2,2,1,2,4,22,9450)                                                        8.418867                  0.586137                  7.832730                 
2388  (3,4,5,2,2,2,1,3,49,9550)                                                        8.388633                  0.585605                  7.803028                 
2389  (3,5,1,2,2,2,3,4,30,2750)                                                        11.409948                 0.800817                  10.609132                
2390  (3,5,2,2,1,1,2,3,46,9150)                                                        9.088434                  0.722274                  8.366160                 
2391  (3,5,2,2,1,2,2,1,44,10700)                                                       8.678962                  0.704914                  7.974048                 
2392  (3,5,2,2,1,2,3,4,19,11750)                                                       8.404275                  0.693000                  7.711276                 
2393  (3,5,2,2,2,2,2,4,28,7500)                                                        9.570064                  0.742915                  8.827148                 
2394  (3,5,2,3,1,2,1,1,21,3350)                                                        10.958001                 0.787844                  10.170157                
2395  (3,5,2,3,2,2,2,1,14,6200)                                                        9.964524                  0.760875                  9.203649                 
2396  (3,5,2,3,2,2,3,2,36,10500)                                                       8.718183                  0.706589                  8.011594                 
2397  (3,5,3,2,1,3,2,2,47,6150)                                                        11.060692                 0.790699                  10.269993                
2398  (3,5,3,2,2,2,3,3,27,6600)                                                        10.949450                 0.787608                  10.161841                
2399  (3,5,3,3,2,2,2,2,17,7750)                                                        10.645715                 0.779461                  9.866254                 
2400  (3,5,3,3,2,2,3,3,34,9850)                                                        10.037482                 0.763738                  9.273743                 
2401  (3,5,3,3,3,3,1,2,20,4950)                                                        11.331890                 0.798495                  10.533395                
2402  (3,5,5,2,3,2,2,3,5,5250)                                                         10.504796                 0.775852                  9.728944                 
2403  (4,1,1,2,1,3,1,4,28,11950)                                                       8.495128                  0.734711                  7.760417                 
2404  (4,1,2,2,3,1,2,1,36,4350)                                                        10.541958                 0.820922                  9.721035                 
2405  (4,1,2,3,2,1,2,1,14,11400)                                                       8.528970                  0.736293                  7.792677                 
2406  (4,1,2,3,3,2,2,2,18,10300)                                                       8.799043                  0.748694                  8.050349                 
2407  (4,1,3,1,1,2,2,1,7,8750)                                                         10.291173                 0.815673                  9.475499                 
2408  (4,1,3,2,1,3,2,2,31,11400)                                                       9.659908                  0.787517                  8.872391                 
2409  (4,1,3,2,2,1,2,1,45,8650)                                                        10.319134                 0.816366                  9.502768                 
2410  (4,1,3,2,2,1,2,2,35,9700)                                                        10.071433                 0.807442                  9.263991                 
2411  (4,1,3,2,2,2,2,3,15,10050)                                                       9.993137                  0.803604                  9.189533                 
2412  (4,1,3,2,2,2,3,2,33,8600)                                                        10.338002                 0.816802                  9.521199                 
2413  (4,1,3,2,3,1,2,4,33,11050)                                                       9.751397                  0.791792                  8.959604                 
2414  (4,1,3,2,3,1,3,3,2,1800)                                                         11.811272                 0.850617                  10.960656                
2415  (4,1,4,1,1,2,3,1,24,11850)                                                       9.604957                  0.784986                  8.819972                 
2416  (4,1,4,1,2,1,1,4,14,6000)                                                        10.969293                 0.830165                  10.139128                
2417  (4,1,4,2,1,2,2,4,14,6650)                                                        10.813529                 0.826660                  9.986869                 
2418  (4,1,4,2,2,2,2,3,46,10700)                                                       9.863352                  0.797168                  9.066184                 
2419  (4,1,4,3,2,2,2,1,27,5200)                                                        11.143152                 0.834186                  10.308966                
2420  (4,1,5,2,3,3,2,2,33,10400)                                                       8.912229                  0.753808                  8.158421                 
2421  (4,1,5,3,2,2,2,3,23,2950)                                                        11.219518                 0.835983                  10.383535                
2422  (4,2,1,1,2,1,3,4,21,5850)                                                        7.963704                  0.747841                  7.215863                 
2423  (4,2,1,1,2,2,2,2,31,8750)                                                        7.118838                  0.728658                  6.390180                 
2424  (4,2,1,2,1,2,2,3,13,5150)                                                        8.182904                  0.752355                  7.430549                 
